506	6113,9012,9013,1080,6136,10740,80,3096,3772,6890,4703,1931,4069,3536,10738,9427,736,3852,1605,2625,10737,4072,3747,3535,10850,5173,10736,743,4168,5101,4232,1783,5359,4090,3483,13132,4247,12581,12663,9036,13080,9034,9037,4092,637,5399,12969,12967,12968,638,1438,1437,1265
507	1908,710,6287,4143,4044,13525
508	445,4433
509	11307,11128,11306
510	8233,7420,1908,710,7250,6287,6575,8896,1975,963,3948,4550,11496,1084,5987,7932,9104,9105,5749,5975,3067,6579,2305,470,8731,4113,8732,473,11216,11268,9307,11269,10684,4139,3995,8042,10015,3877,461,7038,9442,434,424,1019,462,6355,10981,7010,1884,359,4772,6399,4801
513	396,6841
514	7950,7546,6581,7578,8008
515	3150,2088,13404,8829,8833,11587,3487
516	11648,10433,10645
517	164
518	1573,6340,6328,10742,9410,11310,8998,6029,7525,6646,3418,1209,12848,1210,821,1869,1750,12029,2815,10948,7815,400,399,12248,406,7474,7597,7646,7639,7616,7622,5911,7606,7623,6673,7603,7635,9024,7632,7649,8071,6934,7215,11228,9278,1184,7706,2766,9260,9290,9289,7687,1893,13050,9566,12306,2978,1142,11165,12972,11166,11168,11167,1871,6912,8918,2091,8980,9309
519	4015,1412,1411
520	162
521	358,12084,13489,4389,13224,13490
522	11025,9040,9022,12915,12916,8084
523	670,8156,1925,9254,8158,8157,9863,12172,301,1926,304,300,303,9892
524	7918,3662
525	6369
526	8070,11419,8235,7881,1176,7886,6938,5686,6830,2787,2802,2801
527	6575,1975,963,3948,10124,450,6576
528	12262
529	11648,10433,10645
530	3581,6540,1189
531	7234,240,3571,61,11421,8757,6369,663,7539,4267,4216,2426,8859,10174,11271,13463,13547,4669,4454,4099,2268,510,10170,3681,4499,514,12536,13306,10171,2946,10169,2200,5347,9606,5289,11046,12337,13155,11435,4056,4057,4068,12537,11434,13307,13171,4325,13170,5364,12189,95,13126,13125,3051,4530,5617,12534,9329,8329,2562,7898,2563,5501,4728,344,13472,12323
532	6977,7521,7096,921,6116
533	8070,3146,2540,2541,2794,8060,8838,5658,9918,10463,5901,2288,8088,12019,6925,776,615,2284,10394,4575,12579,12577,8128,8094,8343,12578,317,11815,12100,264,12021,6895,5950,11949,8133,266,8830,4969,1836,13394,6598,2352,265,263,9216,2545,2543,2544,10255
534	8233,7950,7665,7250,11146,2987,3148,3635,119,5770,497,7683,6204,6495,3672,3683,7272,8341,3903,8758,6503,61,5877,43,7163,150,2307,3685,6411,1787,11588,11766,11838,7969,3639,8278,6390,7306,7601,7658,5901,6404,2567,6904,6804,518,7273,6927,13454,520,3626,5716,159,6729,10745,12256,13447,1765,796,12092,6526,1208,2427,6233,2090,2525,8022,326,11605,11337,7493,4324,313,2883,6281,11396,10912,6753,1107,11138,7439,12068,11565,3620,339,5821,11006,1720,5619,10231,3485,7644,3720,2971,10635,2311,6144,6744,3645,3205,2622,3646,2160,10656,4904,48,6531,9053,10219,10919,10920,3643,12874,7504,9353,9490,8340,5306,6237,9269,9484,11355,13028,5290,71,9483,4806,10364,13587,13539,7522,11783,10977,7316,2314,10899,10670,11835,5845,10869,3796,11080,3462,7503,9468,6747,9396,10866,7576,8036,2569,10018,13268,1093,2573,9756,10465,1394,1392,3629,11752,7068,7055,223,6388,9986,817,2024,12090,13010,11975,9985,12763,12947,11163,402,844,845,10466,1383,846,9414,6867,2145,6868,6869,3632,3008,7951,7072,5395,5793,3687,6910,8116,6421,12042,2984,4685,3992,7607,11335,2178,1997,9550,9958,8161,1989,1994,11754,1227,6592,294,292,293,6708,6766,2161,1999,9974,2783,1998,11757,2539,2318,12277,12730,5713,10827,7913,6802,2012,2013,10828,3498,6748,1395,205,244,295,5878,7012,13103,8796,11977,4714,3457,11976,2204,4715,13071,13006,12451,1914,10596,929,10212,6752,6143,2441,12020,10211,11162,11944,9113,12894,171,13469,3644,297,296,10194,288,287,10200,10322,291,12411,289,3814,10381,1188,5,9959,5842,12345,8225,8132,1809,3314,10242,10296,10471,11086,11293,12888,12328,3152,8828,11289,10345,11288,11286,11294,10387,11292,11290,11287,4632,11291
535	8856
536	4519,12350
537	7935,10568,9054
538	8233,7918,10742,9410,11310,8998,11170,6962,13,1694,1683,6608,5238,5043,11437,4541,4542,2990,10524,6835,10992,10991,3557,5702,10741,10859,2298,11426,6188
539	4015,12015,60,4132,2237,10664,8781,2002,13576,4159,7582,7563,11675,466,3969,11875,6242,11708,483,8970,13578,9860,1484,1549,1545,6876,10662,13582,7371,9858,546,4294,11685,11876,1987,1466,1544,1548,12654,804,9859,10669,11947,4815,801,1475,8779,8777,7355,12645,1547,2899,11078,11077,10697,10218,1202,12648,7356,13004,10513,1543,12643,740,1546,12644,8766,9861,7063,12651,12646,11693,803,1060,1551,12652,9857,9856,1463,6951,10327
540	4978,5529
541	4329
542	3148,6249,7015,3320,11862,1191,2464,8977,7431,11671,9554,1335,9886,1096,8950,11763,9170,13088,13221,9917,1252,10315,3507,3633,11854,8999,9865,9897,11853,9164,9906,9880,5357,11498,3271,9905,9907,9882
543	8079,8077,8074,2527,8078,11083
544	4955,5924
545	7078,7076,7050,10034,10044
546	11872,4914,8840,1112,3189,5843,12246,10788,8102
547	3000
548	8233,7918,5899,10301,10896,13048,3247,13047,11428,8326,10832,12413,8866,4737,11738,2101,9059,9502,10713,8901,9501,582
549	725,2594,724
550	8233,9410,8349,6809,2182,87,5915,6031,8171,8375,6929,2107,556,612,226,1802,6823,2108
551	7256,11054
552	7250,5834,6462,11360,8701,3011,7904,6044,2798,5638,6292,2800,6283,6466,7945,1938,444,6291,2550,10490,10493,10496,10485,452,13127,11114,11032,1570,1571,5788,7776,7775,7792,7770,7774,5745,9008,6620,10638,7535,5010,12682
553	3791,6769,3068,3073,3385
554	7759,11419,8859,11812,11562,11813
555	12966
556	11121,11960
557	8233,7420,11146,2345,4015,119,60,3903,6700,2307,7273,6608,123,2114,13587,13539,8856,7522,7747,968,129,10139,12604,3956,11432,6361,3819,2315,8086,11590,1902,4927,11477,11440,5828,10553,11784,12962,11145,11441,11589,11442,5320,11474,11444,11443,11476,13175,26,5831,5809,5906,5511,3424,6157,12305,12238,2965,10997,12946,932,5578,4971,4972,157,4970,9929,6730,933,3313,10882,3321,7298,6272,10113,6271,2048,4293,12471,12472,3465,12390,1165,11362,7391,3520,3479,9305,10966,10112,11266,3303,2033,9476,11140,13476,11415,3514,9363,9021,8898,12239,1786,6703,8893,11413,10967,4757,11473,704,11577,11416,11411,11576,9872,11414,11410,11412,9143
558	11121,968,3982,3980,2499,11361,3983,8316
559	7420,8896,11496,1084,5987,7932,9104,9105,2312,2309
560	8233,7950,7665,11055,7250,7759,2560,11491,8355,3832,2987,3591,10568,12015,0,5896,8341,3903,240,5835,696,9466,7854,2596,1773,6284,1905,5853,7659,6566,7983,6205,8200,3188,1157,7285,12730,6184,7694,2359,7663,5255,13076,2326,4886,13227,13011,13018,12442,5201,13279,6140,7919,12877,3129,10235,7912,2146,4748,7714,7667,7911,3497,5259,13012,13324,12842,12885,2243,3429,13022,11655,6060,2645,7413,13485,714,7577,5146,7570,7572,12817,2207,8394,2612,5588,12194,12823,5589,7909,2397,5404,2395,2396,8352,3715,4521,4713,3438,2350,8305,2237,2361,9988,3207,5784,5178,13312,13223,4544,13220,13091,12167,2227,10965,12929,7089,2174,12332,12736,13060,3139,11592,6202,7867,9575,3113,8335,2336,12744,12463,13210,6989,8227,12313,9311,6518,2599,8216,8214,3114,10575,9700,6779,11957,7866,3069,3405,12791,9699,9724,11818,2917,10526,10525,10562,5949,7086,152,9014,9016,9605,8215,1158,6312,3324,11376,11552,8217,4966,5313,12771,5471,9582,9729,2072,4930,2143,9328,9485,2657,5314,204,12191,5472,6240,12204,2846,8348,11886,5268,11087,12999,2308,11074,11454,12286,5248,2879,12774,12376,2658,12375,6384,5269,12190,5556,7868,2425,8061,3755,11578,829,7159,4989,11485,4803,8053,1763,2551,5219,4928,8903,2553,8238,5396,5167,9467,9433,5139,6027,3451,7160,10227,5168,5375,11012,6026,3341,1796,3342,2349,2554,5518,9763,2282,10181,7870,10180,5505,9411,4750,8389,6439,2902,9683,5071,843,1592,9701,1672,2474,5504,11486,11298,8185,3160,11295,1398,8237,11487,2998,2552,11296,8997,10179,13376,1289,1264,11885,3103,1921,5263,1253,4770
561	2987,3593,2521,11479,12446
562	8233,7950,3019,10568,7983,8200,4568,5945,12735,5069,12733,3509,5067,12163,3464,3472,3469,3319,3312,3513,10545,5068,3493,3116,3506,10820,6535,12412,12886,10804,3336,11586,9778,9815,6409,3333,8795,8141,9814,9348,8135,6537
564	7707,13473
565	2373
566	11055,7759,3591,4918,4886,4920,13382,13383,9836,4921,7884,13384,5542,7069,10430,5455,12197,12111,13154,12677,4942,199,5458,200,5935,198,5033,4791,13374,197,5329,9864,4793,6197,12377,4911,5202,4792,12122,12120,9139,2356,13042,5140,12121,5594,13107,5104,12840,5466,2351,5593,4794,5305,5460,5459
567	4500,1295,13563,5473,5315
568	8233,3908,3907,7590,6470,945,1719,8246,9670,8931,13204,2812,1933,2041,8405,2979,11089,13420,11088,12403,623,609
569	6471,3505,3988
570	11126,13131,12214,9737
571	6229,6000,2650,2363
573	12106,6844,3843,3559,3558,7536
574	6292,6134,6839,11641,506,12103,6883,12454,12787,13264,6837,5258,5066,4747
575	12421
576	9423,1962
577	6116
578	2345,6626,5194
579	4567,2131,7374,7360
580	1908,710,6287,9090,9089,9075,11126,7703,13235,7022,9499
581	7271
582	6575,4130,9397,13157,6577,3917,3986,423,649
583	8233,3832,7256,13557,760,9765
584	4432,2370,9843,889,7309,1979,5522
585	11054,1088,10714,5981,10847,3016,10797,2065,2747
586	6471,3505,3988
587	3146,2540,2541,2583,2794,8060,8838,5658,9918,10463
588	3634
589	11041,11786
590	6471,3505,3988
591	5834,435
592	7950,7958,3635,12015,4520,9833,7023,6700,6777,6882,3661,6776,6781,7524,7375,6773,6774,13410,6754,6778,6522,7682,3233,6734,11060,7668,9931,7681,7869,5429,7679,11137,7680,11044,3367,11039,7060,12022,12023,3378,6741,11139,6738,5735,6780,13197,12223,12224,12222,8358
594	1908,710,6287,7983,3401,8200,3182,6127,3183,2888,9521,6128,2947,13320,2949,2948,8680,12364,5380,12352,4692,5270,5093,12656,3739,3738
595	9833,8824,5198,188,201,179,180,192,190,10380,203,193
596	8079,8077,8074,2527,8078,5899,6010,6616,13460
597	8233,11419,10462,8357,2251,11484,2152,11541,11540,10921,6772,10930,10929,4343,4215,6764,3569,12101,9982,7473,7471,6710,6787,6785,6786,1659
598	7271
599	8233,7918,7061,3960,4018,8763,11623,11816,10085,11943,11652,11810,11788,11311,11483,9006,11624,9007,732,12391,11609,11625,11790,11811,2664,3539,10551,11789,9761,10550,9973,9762,11610,9972,11626,9320,9319,2930,11733,2931,8011,8309,11159,7906,7907
600	3192,574,2636,928,11185,9207
601	6471,3505,3988,6879,12565,12563,12556,12555,12564,13299,13135,13507,12291,12554,13241,13242,13258,12557,12144,12495,13173,13369,12561,13508,12562,13061,13303,13250,13136,13137,12807,13251,12558,13172,12989,13051
602	8233,6302,7420,1908,710,7250,7759,6287,2560,11146,6575,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,8896,11491,1975,963,3948,3019,2508,7935,7947,3286,10833,4550,7256,5643,7940,447,9675,5770,10455,3916,412,5749,6204,9090,9089,9075,2595,5975,6156,6396,7466,6714,7930,8172,3067,7982,384,8971,8973,8869,8771,6579,6340,6328,2305,7787,3037,8945,7971,470,3918,8066,8731,6164,4138,142,4113,8732,8364,3112,3122,7990,8178,12887,6783,6745,2098,12349,4045,1811,473,338,4022,3571,9647,533,8179,11360,3968,7586,484,9466,11216,5747,11268,6574,9307,8000,415,11269,1326,10684,8177,6685,6365,9439,3015,8939,1177,1349,8927,8941,418,2188,8954,835,4139,3995,354,8042,4561,3059,5072,8757,6305,4760,11126,7523,12346,4800,6723,9643,6724,3102,9294,9440,6130,3946,9660,10617,386,6952,2505,6008,6120,385,6943,131,6441,511,6129,2424,7291,10841,10676,12302,6593,8789,3318,2416,5678,9308,416,10868,663,1347,1267,7539,7538,8038,1441,6295,3325,7823,9831,8357,1582,7931,6309,3156,11150,6311,9323,6353,6310,3522,2429,9425,6578,42,1085,6445,2626,6709,9145,6915,9178,1274,2367,7296,9261,11591,6914,9767,2819,941,2572,7832,4546,7892,12448,6614,2509,9447,2792,10015,286,3665,1025,3877,9685,6119,10851,7659,3786,461,3827,10616,7038,9442,434,424,1019,462,1656,1655,7829,6355,10981,7501,7010,1884,3276,11327,8412,359,2341,4772,6399,11164,1506,7442,4801,2109,7834,4020,2054,9656,8251,8252,3408,882,269,261,8300,8298,5239,2236,8297,267,2921,6596,8837,8236,13295,11475,8299,13296,859,13297,10510,13294,2015,8296,5054,1949,2969,8275,2532,3407,7703,13235,1930,6666,8314,10864,7022,9499,2670,2671,8413,8414,7319,2757,7996,13249,9408,4577,7768,7037,376,7424,701,1922,10987,9658,10138,2556,9306,3,7934,3142,6299,5983,3882,5982,895,2506,8438,12756,7878,6222,1963,6221,7254,9510,2906,1396,9515,9043,707,13479,708,1337,3677,1712,7827,9869,9868,7472,7425,765,11364,7383,766,132,11316,6345,2536,10862,10848,11267,10849,3691,10863,4936,11134,11251,10861,11373,4242,11394,11418,11297,11263,11250,270,11374,11252,9652,11285,9651,1424,11466,2983,2500,11180
603	9866
604	11307,11128,11306
605	8384,7145,9533
606	7250,5834,6462,11360,8701,3011,7904,6044,2798,5638,6292,2800,6283,6466,7945,1938,444,6291,2550,10490,10493,10496,10485,452,13127,11114,11032,1570,1571,5788,7776,7775,7792,7770,7774,5745,9008,6620,10638,7535,12682,793,5011
607	10568
608	2739
609	3019,7659
611	7363
612	11041,11786
614	3077,10874,11865,6903,7937,13118,8740,9429,11662,3028,10628,9256,1595,7763,11053
615	13206,6695
616	3624
617	8189,8187,7132,8169,8166,8168,7119
618	3146,2540,2541,2583,2794,8060,8838,5658,9918,10463
619	6156,7466,8758,1867,11054,6411,9198,4376,9197,3027,108,2211,6300,1968,10547,7247,1766,6178,3004,4540,3097,6478,10523,6950,538,6735,6736,1154,13593,532,2582,2603,7553,2339,9147,349,5637,7040,6473,6032,11629,1863,2761,2760,10608,1596,12647,12649,12650,1597,1006,1007,1341,11628,1262
620	10948
621	11785
622	1908,710,6287,6575,435,9397,13157,6577,3917,3986,423,649,13571
623	10454,12759,6571,1428
624	6870,5764,7341,6871,10763,6948,6947,6946,6945,9615,2459,6944,2458,2456,2457,12950,2450,2666,4006,7312,11152,11045,2909,4005,9157,7311,2910,4003,4007,4004
625	7722,13502
626	5684,2945,1225,6794,6795,651
627	1908,710,6369,6482,12739
628	7918,3591,178,11681,7963,7980,8370,9571,276,8404,277,2124,8863,8861,137,9398,13203,12642,13202,7978,5570,315,8330
630	12009,9471
631	9239,10728,9242,134
632	5633,4965,4964,5620,4963
633	8233,11146,6971,3881,11130,9661,11240,542,572,9662,7970,8877,5621,11665,3652,11961,9808,3868,10887,6985,9825,4581,11666,2885,143,8836,8834,8835,9826
634	12301,10791,4229,951
635	10833,8064,8197,6771,324,6697,1278
636	2345,3635,2572,2567,3653,3935,1829,1744,2507,6534,3596,1660,1639,1653
638	6885,13112,2009,10809,8347,1834,1833,5690,7107,7109,5692,7108
639	7665,2560,11018,948,467,9849,1143,7581
640	8233,2595,7232,1713,7618,13146,6039,13398,6067,1693,9835,9771,6083,6145,11367,6610,13148,11510,11511,11515,11513,11512,6211,10735,2675,5791,1825,2674,7297,1073,1826,12025,10142,12063,2580,10650,7938,363,7946,9914,9822,11528,1792,10702,6022,7967,6630,6034,1952,1953,644,11531,11532,7968,8907,10166,654,4615,1294,11538,9862,12513,9086
641	9716,8978,9545,9742,10933,4308,9743
642	7665,2595,384,8971,8973,8869,8771,7787,6001,11170,6962,13,1694,1683,6614,5238,5043,6327,5763,3823,6313,800,1166,379,3807,1912,675,6122,7192,345,1017,259,935,3779,7895,5138,1464,1465,805,8962,8963,8942,8817,787,8955,8324
645	2398,6389,3704,3777,9127
646	9241
647	7530
648	8349,3887,387,9141
649	3447,3450,7208
650	12372,5330
651	435
652	6471,3505,3988
653	7530
654	1837,61,8412,2426,2202,2050,6220
655	13328,12469,12470
656	8233,3019,5877,6870,3579,7690,8742,13415,13316,11777,4601,2868,4604,9770,11778,4608,4602,4606,4607,4605,4603,3454,2929,2856,9766,3193,12326,642,4610,583,655
657	5028,5135
658	9198,9197,9147
659	9771,6083,6145,6211,10702
660	13009,12937,13259,12919,12917,12918
661	3662,9176
662	8233,7759,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,10833,3148,2595,7286,6396,6714,8172,7272,7982,13419,12312,3138,5538,11869,322,3136,5346,1757,3026,4485,1959,12636,8066,7027,9852,8364,7990,8178,12618,12887,11561,11676,11664,12349,12573,8179,8000,1326,1713,7618,8981,354,13146,443,12906,8363,3132,5584,11636,4478,4189,6039,13398,6067,1693,1529,1530,12907,9835,5765,2066,7297,12025,10142,12063,2580,10650,7938,363,7946,9914,9822,11528,1792,6022,7967,6630,6034,1952,1953,644,11531,11532,7968,8907,654,12119,2956,3825,11659,2889
663	4913
664	13232,12293,12783,12866,13233,4385
665	12188,4907,12978
666	8233,6575,435,9397,13157,6577,1752,13427,9368,3524,4024,3985,3906,5974,476,4028,7647,4160,7656,7600,8143,453,2042,3065,465,421,8043,7841
667	6471,3505,3988
668	10306,10228,10229
669	7950
670	10742,9410,11310,8998,11170
671	12186,12942,12941,12943,12769,5057
672	11491,10778,60,2479,1837
673	12085
674	6475,535
676	1177
677	7256,7163,5928,5933,1047,5566,5943,5942,4707,7650
678	8233,6971,140,12186,12942,12941,12943,12769
679	10568,0,5827,7926,10574,6152,7502,10351,9326,1083,1082,850,9238,9172
680	6447
681	11004,12368,12369,13021,9472,11005,1929,1928,12569,5227,9594,5226,9478,9562,10956,6444,6443,1830,9374,10152,9583
682	11055,8355,10778,11227,10994,11043,9195,8331,11054,7339,1827,7739,6942,144,10640,2793,10755,13584,2428,6190,7716,12378,10141,4396,4395
683	6575,1975,963,3948,10124,450,6576
684	9165,9166,9167,9169,9168
685	12580,7609,7608,1590,1589,1575,1591,331,332
686	2895,3578,12973
687	8721,7661,5769,7305
688	10778,6532
689	7950,3019,8355,10833,60,5896,384,8971,8973,8869,8771,7787,10742,9410,11310,6001,8998,10821,8064,8197,8196,498,5785,7824,7816,7811,7812,11115,8334,5833,5640,11519,7662,250,8067,6991,3275,10679,8301,6408,6407,11132,3849,9382,10680,7172,6025,9334,12731,1305,6886,1259,1709,9108,2230,5885,6645,11550,5461,7034,10432,374,7033,1021
690	7918,8195,3298,12099,11205,11204,8827,13437,9609,11153,11154,11397
691	6575,1975,963,3948,10124,450,6576,13475
692	11146,7213,9598,2989,9587,11517,9586,9589,9585,9588
693	13038,5421,5038,5386,1197,4808,5266,9953
694	9614
695	2413,10424,10236,10416,10414,4890,771
696	7242,10161,10160
697	3793,3794
699	5732
700	7935,9061
701	12154,12155
702	547
703	9771,6083,6145
704	5191,173,8136
705	8233,11032,2086,13283,4321,8365,6069,7122,661,4466,4467,4465
706	11270,5699,323,3648
707	8233,6575,1975,963,3948,10124,450,435,6576,9397,13157,6577,1752,13427,9368,3524,4024,3985,3906,5974,476,4028,7647,4160,7656,7600,8143,453,2042,3065,465,421,8043,6731
709	7079,1097,12705,12703,12704
710	11073,314
712	7950,7232,5877,11783,10899,10670,11835,5845,10869,11080,3462,9468,9396,10866,1093,9756,10465,9845,231,232,233
714	2345,7713
715	3019,814,12170,1661,1776
716	579
717	10778,12015,380,2759
718	11243,8317,7689,5465,11076,4862,5369,5368
719	4131
720	4826
721	8233,9833,6566,12024,12016,10329,5174,7166,11007,9275,9552,10924,10925,10926,10927,1844,2923,2873,2874,1853,12570
722	1667,1668,1663,1688
723	10778
724	819
725	12522
726	8233,8235,10642,8681,5309,4706,5464,8055,4835
727	11055,13399,13159,11245,10716,1951,2851,8057,5850,6432,10290,11244,7611,4301,57,7734,7988,7547,7549,7987,8025,7548,3435,10583,6081
728	7918,1084,7256,0,7232,6589,3554,5999,5005,6288
729	1908,710,6287,9090,9089,9075,7341,6722,1816,255,6146,9378,2073,10502,3087,10974,5938,3082,3088,9636,10503,10973,3083,2484,525,6859
730	384,8971,8973,8869,8771,7787
731	2907
732	8233,2345,447,7713,1412,419,9171,10607,10606,10561,8712,10837,1409,10810,7149
733	5967,3043,3001,3003,5977,5743,5984,6189,6238,5964,5871,5712,5985,5819,892,7369,9017,12689
734	11656,723,10900
735	7918,11055,178,338,8856,55,3050,54,7699,6245,85,25,3155,11067,3372,1675,407,2062,12793,3223,5583,5182,1788,12794,6326,116,8765
736	7281
737	7272,6717,7983,6713,7694,13518,7942,8067,5870,3828,13311,13090,13274,12146,5904,2613,11574,2649,5771,11750,5776,3170,11560,8173,8277,2335,3773,8211,8212,11602,10063,12986,3774,10066,3775,1707
738	11146,750,11122,7348,9648,2069,2791
739	13573,13572,7492,7488,7497,7496,7490,7489,7487,12249
740	7250,3662,7285,4644,11013,6100,12609,5605,7125,11965,12206,13387,1903,7105,4884,3387,4883,2765
741	12314,10696,10752,10790
742	7724,2357
743	7665,5770,7272,533,43,6411,1787,6390,5901,6404,2567,6729,12256,13447,1765,796,6526,2427,6233,2525,7493,4324,313,10912,6753,3620,5619,3205,7504,7316,7503,6747,2569,2573,11032,402,341,11031,10686,9519,2361,8174,5232,5035,8873,12832,12066,10971,6352,1799,10649,10084,5234,5233,10970,1542,1550,5909,6746,404,1800,2158,1541
744	13514,12479,10237
745	2738
746	7530,1527,1526,1522,1521,1525,1528,1519,1520,7528,4234,1316,3599,7529,12697,4687
747	8233,7665,11146,45,7958,9675,384,8971,8973,8869,8771,7787,9410,240,8357,6962,13,1694,1683,9685,6608,5238,5043,7659,8195,7501,8412,910,2054,9656,3408,882,269,261,5239,2236,267,2921,6596,11475,10510,8275,2532,12049,11320,1972,3407,7083,2673,11489,4402,5047,9292,6682,6964,10864,2871,8807,262,4312,2757,6965,9408,9421,7768,5854,7424,701,8434,9653,3175,3176,9658,9295,12799,9306,12560,11102,9296,1307,1309,3962,3584,3142,895,8438,7878,2095,13166,6222,11075,1963,6221,183,1396,9515,707,708,185,1337,5513,7767,8366,12081,9669,13201,10846,2063,11559,6692,834,1066,4399,8336
748	2477,5946,10884,9896,9101,4008
749	5824,6135,12933,12605,12971,12936,12900,13276,840,307,13043,13151,13069,6760,13277,841,12905,12834,12833,13152,13153
750	4974,4973
751	6471,3505,3988,6879,12565,12563,12556,12555,12564,13299,13135,13507,12291,12554,13241,13242,13258,12557,12144,12495,13173,13369,12561,13508,12562,13061,13303,13250,13136,13137,12807,13251,12558,13172,12989,13051
752	7918,1908,710,6284,6650
753	3832,3683,13553,3854,3905,587,1817,13590,4566,3878,7959
754	3078,4953,9366,6169
755	12547
756	10830,626
757	8233,7950,7250,7759,12301,8355,10833,0,60,6495,8364,8357,10821,718,13585,6717,8196,8408,6851,532,8680,8367,6911,1209,12848,1210,821,1750,8984,7815,8729,8411,4525,5714,3108,11670,6419,283,5957,3585,5956,3586,534,6852,12067,13551,569,3853,10136,224,12505,9418,6611,4214,680,679,1723,2877,10110,6706,3865,7893,8983,5719,252,4617,681,8371,3841,12414,585,1628,4496,971,1627,2548,788,2216,2977,978,1626,982,728,8091,1593,7513,3287,10870,9517,10715,1266,12641,10472,9798,9276,9773,1539,9774,1643,7779,7944,8832,5655,5567,782
758	5812,5796,5810
759	6302,7665,7420,1908,710,7759,6287,2560,11146,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,3019,2508,7935,7947,3832,3286,10833,4550,3146,10568,3635,5643,0,7940,9675,5770,10455,2540,2541,3916,412,5749,6204,13514,2583,2794,2595,8060,8838,5975,6156,7466,6714,7930,3067,6579,6340,6328,2305,3037,8945,7971,470,3918,8731,6164,4138,142,4113,8732,11071,3112,3122,6783,6745,2098,4045,473,338,4022,696,11121,3571,9647,533,3968,7586,484,9466,11216,11268,6574,9307,415,11269,10684,10462,8177,10464,6685,6365,9439,3015,8939,1177,1349,8927,8941,418,2188,8954,835,4139,3995,8042,12108,4561,3059,5072,8757,6305,4760,2596,7523,12346,4800,6723,9643,6724,3102,9440,6130,3946,9660,10617,386,6952,2505,6008,6120,385,6943,131,6441,511,6129,2424,7291,10841,10676,12302,6593,8789,3318,2416,5678,9308,416,10868,663,1347,1267,7539,7538,8038,1441,6295,3325,7823,9831,1582,7931,6309,3156,11150,6311,9323,6353,6310,3522,2429,9425,6578,42,1085,6445,2626,6709,9145,6915,9178,1274,2367,7296,9261,11591,6914,9767,2819,2572,7832,4546,6029,8093,725,2594,12448,724,5853,2509,9447,2792,6725,10914,3792,3770,6527,517,8786,3682,5409,5349,1025,11097,10707,10705,4818,10469,3942,5265,10470,10915,5247,10706,718,13585,10116,5626,5003,5996,2289,5611,2975,4611,12855,6175,5624,4622,9245,7467,7100,12782,2590,7500,6557,10156,10385,9506,9379,6836,5081,2322,9508,1287,10384,7495,11537,2093,7486,309,308,7445,1334,1321,9380,11186,10959,7428,11131,8012,9032,603,13516,13515,12199,12198,12113,12112,3859,3858,2830,936,940,939,938,12118,13510,12002,2512,1514,12000,11997,1048,7902,937,2847,12001,11998,2140,11995,11993,11991,2850,4268,1243,11996,11994,11992,11999,13588,7230,1423,9711,9708,7556,9712,9709,1899,1104,9706,9704,9702,2832,2834,9707,9705,9703,9710,684,2824,2826,2231,2835,9446,2828,2825,2827,9452,6751,9083,2829,9084,6921,2831,2833,7727,9754,8943,9755,577,3039,3038,578,7385,9618,6014,4267,4216,9437,334,1020,335,1280,3049,5676,7557,305,5677,8039,7833,12116,2837,6878,7957,5652,2838,3949,2836,2193,7954,7462,7459,7461,7955,1241,7463,7465,7464,7460,6472,6426,366,1242,6159,7438,6158,795,6707,7505,6583,7499,12110,5653,1919,6155,27,3295,3296,683,9938,2849,5697,7939,9937,10016,1771,773,4504,6726,6405,4421,2922,6580,6118,13196,4486,285,3664,4290,4345,4967,11143,4438,5185,1807,4177,1855,1948,4178,9383,4447,10135,7828
760	10079,10077,3902,10078,10080,12621,3717,9984,13370,3723
761	11018,1936,9824,11702
762	6471,3505,3988,6879,12565,12563,12556,12555,12564,13299,13135,13507,12291,12554,13241,13242,13258,12557,12144,12495,13173,13369,12561,13508,12562,13061,13303,13250,13136,13137,12807,13251,12558,6940
763	7941
764	3662,3566,8295,8294,5183,1689,14
765	2023
766	7665
767	5975,7273,6140,216,12272,8725,12217,215,1791,4551
768	8233,3672,3683,6503,7120,9474,9051,11939,11940
769	5528
771	8233,6809,7966,1742,10143,7621,11224,2750,7139,11691
772	6529,12624,2633,6690,6263,10605,3302,3323,12897,6262,6261
773	2477
774	8233,7420,7918,7250,6575,1573,45,1585,10484,2784,7777,7780,6381,1580,4270,8896,1975,963,3948,4550,5749,13514,5975,3067,6579,2305,470,8731,4113,8732,473,11216,11268,9307,11269,10684,4139,3995,8042,6725,10015,10914,5409,5349,11097,4818,5265,10915,5247,3877,461,7038,9442,434,424,1019,462,6355,10981,12479,7010,10237,1884,359,4772,6399,4801,4470,13024,13057,4679,12348,7087
775	7950,2526
776	2595,6001,11170,6962,13,1694,1683,6614,5238,5043,6327,5763,3823,6313,800,1166,379,3807,1912,675,6122,7192,345,1017,259,935,3779,7895,5138,1464,1465,8324,10511
777	6812,5569
778	9963,9962,9964,9961,9960,9888,9889,9887,1387,9199,9200,9173,9205
779	8233,11419,12015,4154,6121,5094,5892,3719,12898,3869,10434,4043,10393,7901,5002,7860,12135,2022
780	1908,710,6287,1730,4276
781	6802,7252,11010
782	7665,1907,3032,7585,7231,508,6166,248,6415,2744,6424,2435,1132,2234,2127,2383,9789,7708,4055,7531,8407,6435,5188,8122,7514,11953,8121,5680,7719
